Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time,vlaue
OOMA,Ooma Inc,13.81,0.19,1.40%,13.88,13.67,47700,2/17/23,658737
VMD,Viemed Healthcare Inc,9.1,0.25,2.82%,9.14,8.79,72200,2/17/23,657020
FIDI,Fidelity International High Dividend ETF,19.8,0.0944,0.48%,19.8699,19.65,33100,2/17/23,655380
OILK,Crude Oil Strategy K-1 Free ETF,42.9799,-0.8401,-1.92%,43.04,42.4,15200,2/17/23,653294.48
TYD,7-10 Year Treasury Bull 3X Direxion,29.94,0.31,1.05%,29.94,29.42,21700,2/17/23,649698
LAB,Standard Biotools Inc,2.09,-0.01,-0.48%,2.18,2.06,310800,2/17/23,649572
BGRY,Berkshire Grey Inc,1.43,0,0.00%,1.45,1.36,453700,2/17/23,648791
ARBE,Arbe Robotics Ltd,4.35,0.47,12.11%,4.43,3.92,149100,2/17/23,648585
GROY,Gold Royalty Corp,2.24,-0.01,-0.44%,2.26,2.2,289500,2/17/23,648480
AIQ,Gx Artificial Intelligence & Tech ETF,23.2,-0.41,-1.74%,23.39,23.02,27800,2/17/23,644960
DGT,Global Dow ETF SPDR,109.18,0.22,0.20%,109.19,108.24,5900,2/17/23,644162
CIVB,Civista Bncshrs,21.89,0.04,0.18%,21.92,21.56,29200,2/17/23,639188
KBAL,Kimball Intl Cl B,7.15,0.08,1.13%,7.38,7.01,89300,2/17/23,638495
SESN,Sesen Bio Inc,0.61,0.0017,0.28%,0.6199,0.592,1043800,2/17/23,636718
RLGT,Radiant Logistics,5.73,0.14,2.50%,5.77,5.54,111100,2/17/23,636603
STOK,Stoke Therapeutics Inc,9.19,0.19,2.11%,9.22,8.76,68900,2/17/23,633191
RDHL,Redhill Biophrma ADR,0.2289,0.0019,0.84%,0.229,0.217,2765700,2/17/23,633068.73
VFQY,U.S. Quality Factor Vanguard ETF,113.0064,-0.538,-0.47%,113.32,112.3,5600,2/17/23,632835.84
RMNI,Rimini Street Inc,4.91,0.03,0.61%,4.94,4.8,128600,2/17/23,631426
LMB,Limbach Holdings Inc,13.11,0.12,0.92%,13.44,12.99,47900,2/17/23,627969
SCU,Sculptor Capital Management Inc,8.72,-0.05,-0.57%,8.8663,8.63,71500,2/17/23,623480
VTEX,Vtex Cl A,4.02,-0.26,-6.07%,4.26,3.851,154700,2/17/23,621894
EUSA,USA Equal Weighted Ishares MSCI ETF,78.65,-0.41,-0.52%,78.708,78.14,7900,2/17/23,621335
FUV,Arcimoto Inc,1.96,-0.03,-1.51%,1.99,1.91,316900,2/17/23,621124
SMIN,India Smallcap Ishares MSCI ETF,51.04,-0.11,-0.22%,51.42,50.9601,12100,2/17/23,617584
IXP,Global Telecom Ishares ETF,61.54,-0.32,-0.52%,61.63,61.1252,10000,2/17/23,615400
FPAC,Far Peak Acquisition Corp Cl A,10.15,0.01,0.10%,10.15,10.14,60600,2/17/23,615090
GLUE,Monte Rosa Therapeutics Inc,6.9,0.08,1.17%,6.91,6.72,89000,2/17/23,614100
LIFE,Atyr Pharma Inc,2.26,0.07,2.96%,2.26,2.17,271600,2/17/23,613816
CEMB,Emrg Mkts Corp Bond Ishares JPM ETF,43.46,-0.03,-0.07%,43.47,43.3001,14100,2/17/23,612786
CRAK,Vaneck Oil Refiners ETF,31.89,-0.4196,-1.30%,32.1,31.711,19200,2/17/23,612288
HGEN,Humanigen Inc,0.1699,0.0091,5.66%,0.1725,0.155,3601400,2/17/23,611877.86
BHM,Bluerock Homes Trust Inc,22,1.55,7.58%,22,21,27700,2/17/23,609400
SMBK,Smartfinancial Inc,27.68,0.17,0.62%,27.68,27.47,22000,2/17/23,608960
MRAM,Everspin Technologies Inc,7.14,0.16,2.29%,7.38,6.88,85200,2/17/23,608328
ADN,Advent Technologies Hldg Inc,2.04,0.06,3.03%,2.04,1.97,297900,2/17/23,607716
EDOW,Dow 30 Equal Weight ETF FT,29.8809,0.0409,0.14%,29.89,29.6171,20300,2/17/23,606582.27
DIBS,1stdibs.com Inc,5.33,-0.25,-4.48%,5.6,5.22,113700,2/17/23,606021
TSLY,Tidal Yieldmax Tsla Option Income Strategy ETF,17.3408,0.0995,0.58%,17.359,16.85,34900,2/17/23,605193.92
RGTI,Rigetti Computing Inc,1.07,-0.05,-4.46%,1.12,1.06,563800,2/17/23,603266
VXZ,Ipath S&P 500 VIX Mid-Term Futures ETN,22.1655,0.0855,0.39%,22.53,22.12,27200,2/17/23,602901.6
QD,Qudian Inc ADR,1.34,-0.01,-0.74%,1.36,1.3,449700,2/17/23,602598
SPRO,Spero Therapeutics Inc,1.71,-0.01,-0.58%,1.75,1.67,351600,2/17/23,601236
BIVI,Biovie Inc,5.78,0.27,4.90%,5.79,5.31,103600,2/17/23,598808
LEGH,Legacy Housing Corp,20.35,-0.32,-1.55%,21.14,20.24,29400,2/17/23,598290
SRET,Gx Superdividend REIT ETF,23.55,-0.11,-0.46%,23.66,23.41,25400,2/17/23,598170
TIL,Instil Bio Inc,0.806,0.016,2.03%,0.8093,0.77,739100,2/17/23,595714.6
PSEP,Innovator S&P 500 Power Buffer ETF Sep,30.47,-0.05,-0.16%,30.5287,30.331,19500,2/17/23,594165
RCMT,R C M Tech Inc,14.05,0.09,0.64%,14.16,13.82,42200,2/17/23,592910
DBE,DB Energy Fund Invesco,20.98,-0.3474,-1.63%,21.01,20.6701,28200,2/17/23,591636
CZNC,Citizens Nrthn Cp,22.8,0.2,0.88%,22.93,22.54,25900,2/17/23,590520
HEWJ,Japan Curr Hedged Ishares MSCI ETF,28.24,0.08,0.28%,28.24,28.11,20900,2/17/23,590216
MVO,Mv Oil Trust,13.62,-0.28,-2.01%,13.93,13.5001,43200,2/17/23,588384
WTBA,West Bancorp,21.31,0.18,0.85%,21.69,21.28,27500,2/17/23,586025
IGHG,Investment Grade-Interest Rate Hedged ETF,72.3,0.08,0.11%,72.3799,72.01,8100,2/17/23,585630
TTOO,T2 Biosystems CS,0.8,-0.035,-4.19%,0.86,0.8,730300,2/17/23,584240
CSTR,Capstar Financial Holdings Inc,17.68,0.13,0.74%,17.77,17.49,33000,2/17/23,583440
VORB,Virgin Orbit Hldgs Inc,1.55,-0.02,-1.27%,1.58,1.51,376100,2/17/23,582955
AJX,Great Ajax Corp,9.1,0.19,2.13%,9.12,8.87,64000,2/17/23,582400
WEAV,Weave Communications Inc,5.13,-0.14,-2.66%,5.3,4.86,113500,2/17/23,582255
RLMD,Relmada Therapeutics Inc,3.67,0.11,3.09%,3.71,3.55,158600,2/17/23,582062
LBC,Luther Burbank Corp,12.17,0.14,1.16%,12.19,12.08,47800,2/17/23,581726
AAOI,Applied Optoelect,2.8,-0.15,-5.08%,3.01,2.79,207400,2/17/23,580720
GENE,Genetic Tech Spn ADR,1.35,-0.02,-1.46%,1.3901,1.32,429500,2/17/23,579825
RDVT,Red Violet Inc,22.3,0.99,4.65%,22.32,21.51,25900,2/17/23,577570
DLHC,Dlh Holdings Corp,13.05,-0.04,-0.31%,13.3,12.96,44200,2/17/23,576810
NAAS,Nass Technology Inc ADR,5.06,-0.19,-3.62%,5.2,5.02,113900,2/17/23,576334
NEGG,Newegg Commerce Inc,1.61,-0.02,-1.23%,1.625,1.57,357800,2/17/23,576058
CLNN,Clene Inc,1.28,0,0.00%,1.28,1.16,449600,2/17/23,575488
OVLH,Overlay Shares Hedged Large Cap Equity ETF,25.9519,-0.0787,-0.30%,25.9519,25.43,22100,2/17/23,573536.99
SPRU,Spruce Power Holding Corp,1.17,-0.01,-0.85%,1.2685,1.15,489400,2/17/23,572598
QQXT,Nasdaq 100 Ex-Tech Sector Indexsm ETF,82.93,-0.2,-0.24%,82.93,82.1,6900,2/17/23,572217
OACP,Oneascent Core Plus Bond ETF,22.8193,0.0641,0.28%,22.82,22.7201,25000,2/17/23,570482.5
XSW,S&P Software & Services ETF SPDR,123.8605,-1.1643,-0.93%,123.8605,122.845,4600,2/17/23,569758.3
IFV,Dorsey Wright Intl Focus 5 ETF FT,17.47,0.09,0.52%,17.52,17.3,32600,2/17/23,569522
LGO,Largo Inc,6.66,0.05,0.76%,6.87,6.35,85100,2/17/23,566766
FLCH,China Franklin FTSE ETF,19.8245,-0.4355,-2.15%,19.94,19.75,28500,2/17/23,564998.25
LSAK,Lesaka Technologies Inc,4.58,0.07,1.55%,4.59,4.41,122900,2/17/23,562882
APLT,Applied Therapeutics Inc,1.02,-0.15,-12.82%,1.1,0.9988,550300,2/17/23,561306
HYPR,Hyperfine Inc,1.35,0.01,0.75%,1.4099,1.25,415600,2/17/23,561060
CRBP,Corbus Pharmaceuticals Hldgs Inc,3.06,-0.14,-4.38%,3.23,3,183300,2/17/23,560898
PHUN,Phunware Inc,1,-0.04,-3.85%,1.02,0.9901,560500,2/17/23,560500
MTRX,Matrix Service Company,6.76,-0.06,-0.88%,7.1,6.71,82900,2/17/23,560404
INDL,India Bull 3X Direxion,42.4148,-0.3052,-0.71%,42.624,42.2694,13200,2/17/23,559875.36
TYRA,Tyra Biosciences Inc,13.1,-0.35,-2.60%,13.57,12.55,42700,2/17/23,559370
CYN,Cyngn Inc,0.98,-0.12,-10.91%,1.1,0.8801,567900,2/17/23,556542
TRVG,Trivago NV ADR,1.67,-0.05,-2.91%,1.69,1.63,332800,2/17/23,555776
BSET,Bassett Furniture,18.65,0.02,0.11%,18.65,18.34,29800,2/17/23,555770
USL,US 12 Month Oil,34.09,-0.68,-1.96%,34.17,33.6476,16300,2/17/23,555667
GMF,S&P Emerging Asia Pacific SPDR,100.91,-1.157,-1.13%,101.06,100.71,5500,2/17/23,555005
WMC,Western Asset Mortgage Capital,10.28,0.36,3.63%,10.34,9.95,53700,2/17/23,552036
DDLS,Wisdomtree Dynamic Cur-Hgd Intl Smallcap Equity,32.16,0.06,0.19%,32.2395,31.9501,17100,2/17/23,549936
BWMX,Betterware DE Mexico Sapi DE Cv,9.27,0.55,6.36%,9.3,8.7,59200,2/17/23,548784
PJP,Dynamic Pharmaceuticals Invesco ETF,78.2766,1.2466,1.62%,78.9,76.94,7000,2/17/23,547936.2
VTGN,Vistagen Therap. Com,0.1969,0.0071,3.74%,0.2022,0.1823,2780800,2/17/23,547539.52
NIB,Ipath Cocoa Subindex TR Sm Index ETN,30.025,0.125,0.42%,30.135,29.92,18100,2/17/23,543452.5
GILT,Gilat Satellite Ntwk,5.9,0.09,1.55%,5.9,5.77,92100,2/17/23,543390
VS,Versus Systems Inc,0.72,0.0096,1.35%,0.7499,0.68,754700,2/17/23,543384
YSG,Yatsen Holding Ltd ADR,1.3,-0.03,-2.26%,1.34,1.29,417600,2/17/23,542880
TSHA,Taysha Gene Therapies Inc,1.13,0.05,4.63%,1.15,1.03,480400,2/17/23,542852
ARBK,Argo Blockchain Plc ADR,1.85,0.05,2.78%,1.87,1.6,293300,2/17/23,542605
MYMD,Mymd Pharmaceuticals Inc,2.05,-0.03,-1.44%,2.15,1.98,263800,2/17/23,540790
LTRX,Lantronix Inc,5.16,-0.04,-0.77%,5.28,5.06,104600,2/17/23,539736
SPIR,Spire Global Inc,1.06,-0.02,-1.85%,1.13,1.04,509000,2/17/23,539540
PCB,Pcb Bancorp,18.48,0.33,1.82%,18.57,18.18,29100,2/17/23,537768
WNDY,Gx Wind Energy ETF,18.15,-0.07,-0.38%,18.17,18.03,29600,2/17/23,537240
XPH,S&P Pharmaceuticals SPDR,43.32,0.85,2.00%,43.45,42.4602,12400,2/17/23,537168
JOAN,Joann Inc,3.81,0.07,1.74%,3.85,3.65,140700,2/17/23,536067
RVPH,Reviva Pharmaceuticals Hldg Inc,4.75,0.16,3.49%,4.84,4.5,112500,2/17/23,534375
WPRT,Westport Fuel Systems Inc,1.21,0.01,0.83%,1.23,1.15,440800,2/17/23,533368
OPAD,Offerpad Solutions Inc,0.76,-0.0818,-9.72%,0.8815,0.76,699700,2/17/23,531772
USX,U.S. Xpress Enterprises Inc Cl A,1.54,0.02,1.32%,1.5497,1.51,345300,2/17/23,531762
MIST,Milestone Pharmaceuticals Inc,3.7,0.11,3.06%,3.75,3.54,143700,2/17/23,531690
BMEA,Biomea Fusion Inc,11,0.51,4.86%,11.22,10.26,48300,2/17/23,531300
PAY,Paymentus Holdings Inc Cl A,8.51,-0.75,-8.10%,9.21,8.475,62400,2/17/23,531024
NEXA,Nexa Resources S.A.,6.56,0.06,0.92%,6.62,6.42,80800,2/17/23,530048
IRNT,Ironnet Inc,0.4433,-0.0133,-2.91%,0.4647,0.42,1194900,2/17/23,529699.17
RBOT,Vicarious Surgical Inc,3.07,-0.09,-2.85%,3.1824,3.06,172400,2/17/23,529268
UBX,Unity Biotechnology Inc,4.32,0.01,0.23%,4.37,4.21,122400,2/17/23,528768
AIEQ,Ai Powered Equity ETF,31.5491,-0.2109,-0.66%,31.5642,31.3,16700,2/17/23,526869.97
FENC,Fennec Pharmaceuticals Inc,9.14,-0.22,-2.35%,9.59,8.96,57600,2/17/23,526464
INMB,Inmune Bio Inc,9.84,-0.21,-2.09%,10.25,9.65,53500,2/17/23,526440
ONDS,Ondas Holdings Inc,2.21,0.04,1.61%,2.29,2.15,238200,2/17/23,526422
PSCF,S&P Smallcap Financials Invesco ETF,52,0.18,0.35%,52,51.55,10100,2/17/23,525200
WTMF,Wisdomtree Managed Futures Strategy Fund,32.8,0.01,0.03%,32.81,32.47,16000,2/17/23,524800
FLUX,Flux Power Holdings Inc,6.93,0.12,1.76%,6.95,6.6,75700,2/17/23,524601
PCYO,Pure Cycle Corp,8.86,-0.04,-0.45%,8.91,8.76,59100,2/17/23,523626
VWE,Vintage Wine Estates Inc,1.72,-0.07,-3.91%,1.79,1.72,304000,2/17/23,522880
PLX,Protalix Biotherapeutics,1.56,0.01,0.65%,1.59,1.52,335100,2/17/23,522756
TILL,Teucrium Agricultural Strategy No K-1 ETF,35.43,0.1148,0.33%,35.47,35.34,14700,2/17/23,520821
GXTG,Gx Thematic Growth ETF,26.23,-0.54,-2.02%,26.46,25.9,19800,2/17/23,519354
SKIL,Skillsoft Corp,1.61,-0.13,-7.47%,1.755,1.61,321900,2/17/23,518259
ALPN,Alpine Immune Sciences Inc,8.37,0.16,1.95%,8.41,8.15,61800,2/17/23,517266
BGXX,Bright Green Corp,0.98,-0.06,-5.77%,1.02,0.9601,527100,2/17/23,516558
XPP,Ultra FTSE China 50 2X ETF,22.9065,-1.0735,-4.48%,23.1,22.67,22500,2/17/23,515396.25
ANY,Sphere 3D Corp,0.48,0.01,2.13%,0.51,0.45,1067800,2/17/23,512544
DTC,Solo Brands Inc Cl A,4.12,-0.09,-2.14%,4.25,4.05,124200,2/17/23,511704
HERO,Gx Video Games & Esports ETF,20.27,-0.18,-0.88%,20.27,20.03,25200,2/17/23,510804
MYTE,Myt Netherlands Parent B.V. ADR,9.59,-0.38,-3.81%,10,9.42,53200,2/17/23,510188
NREF,Nexpoint Real Estate Finance Inc,18.62,-0.37,-1.95%,19.05,18.54,27400,2/17/23,510188
MSOX,Advisorshares Msos 2X Daily ETF,6.061,-0.089,-1.45%,6.11,5.611,84000,2/17/23,509124
PRTK,Paratek Pharma Inc,1.91,-0.02,-1.04%,1.95,1.9,266400,2/17/23,508824
MCG,Membership Collective Group Inc Cl A,6.02,0.02,0.33%,6.211,5.82,84400,2/17/23,508088
ARKX,Ark Space Exploration & Innovation ETF,14.27,0.1,0.71%,14.2705,14,35600,2/17/23,508012
WTAI,Wisdomtree Artificial Intelligence and Innovatio,17.187,-0.313,-1.79%,17.32,17.0401,29300,2/17/23,503579.1
STKS,The One Group,9.06,0.01,0.11%,9.19,8.92,55500,2/17/23,502830
CGEN,Compugen Ltd,0.81,0.0199,2.52%,0.8548,0.78,618000,2/17/23,500580
MCBC,Macatawa Bank Corp,10.92,0.13,1.20%,10.95,10.79,45800,2/17/23,500136
ENFR,Alerian Energy Infrastructure ETF,21.54,-0.4,-1.82%,21.76,21.46,23200,2/17/23,499728
SPC,Crossingbridge Pre-Merger Spac ETF,20.9,0.02,0.12%,20.9,20.88,23900,2/17/23,499510
ONG,Daily Oil Services Bull 2X ETF Direxion,38.4187,-3.7919,-8.98%,40.54,37.68,13000,2/17/23,499443.1
NUVB,Nuvation Bio Inc,2.15,0.03,1.42%,2.16,2.06,232000,2/17/23,498800
HLTH,Cue Health Inc,2.27,-0.12,-5.02%,2.43,2.25,218800,2/17/23,496676
SOLO,Electrameccanica Vehs Corp,0.9333,0.0332,3.69%,0.9399,0.9,531800,2/17/23,496328.94
BSMX,Grupo Financiero Santander Mexico ADR,6.62,0,0.00%,6.63,6.48,74600,2/17/23,493852
CAMP,Calamp Corp,4.65,0,0.00%,4.69,4.55,106000,2/17/23,492900
FAZE,Faze Holdings Inc.,0.72,0.0366,5.36%,0.74,0.6829,684000,2/17/23,492480
BKCH,Gx Blockchain ETF,21.59,0.18,0.84%,21.83,20.75,22700,2/17/23,490093
SGDJ,Alps Sprott Junior Gold,28.42,-0.2,-0.70%,28.5899,27.74,17200,2/17/23,488824
FYC,Smallcap Growth Alphadex Fund FT,60.75,-0.33,-0.54%,60.9,60.5,8000,2/17/23,486000
ORIC,Oric Pharmaceuticals Inc,4.73,0.04,0.85%,4.84,4.5,102500,2/17/23,484825
GOAU,US Global Go Gold and Precious Metal Miners ETF,15.69,-0.13,-0.82%,15.8,15.3538,30900,2/17/23,484821
ARC,American Reprographics Company,3.57,-0.08,-2.19%,3.65,3.41,135800,2/17/23,484806
BKCC,Blackrock Cptl Invt,3.72,0.03,0.81%,3.74,3.65,130300,2/17/23,484716
FXA,Australian Dollar Trust Currencyshares,68.14,0.0754,0.11%,68.14,67.73,7100,2/17/23,483794
NFGC,New Found Gold Corp,3.59,0.01,0.28%,3.615,3.48,134500,2/17/23,482855
HUSA,Houston American Energy Corp,3.47,-0.21,-5.71%,3.65,3.45,138800,2/17/23,481636
LVTX,Lava Therapeutics N.V.,2.33,-0.37,-13.70%,2.93,2.33,206700,2/17/23,481611
OOTO,Travel & Vacation Bull 2X ETF Direxion,14.03,-0.36,-2.50%,14.27,13.81,34100,2/17/23,478423
KIRK,Kirkland's Inc,3.4,-0.04,-1.16%,3.45,3.28,140600,2/17/23,478040
CBAN,Colony Bankcorp Inc,12.71,0.02,0.16%,12.77,12.63,37600,2/17/23,477896
QUAD,Quad Graphics Inc,4.26,0.1,2.40%,4.2816,4.105,112100,2/17/23,477546
WLDN,Willdan Group Inc,19.62,-0.35,-1.75%,20.14,19.36,24300,2/17/23,476766
BKF,BRIC Ishares MSCI ETF,35.2413,-0.4476,-1.25%,35.27,35.06,13500,2/17/23,475757.55
SURG,Surgepays,5.71,0.02,0.35%,5.93,5.69,83100,2/17/23,474501
SGU,Star Gas Partners LP,12.28,0.03,0.24%,12.43,12.165,38600,2/17/23,474008
MLR,Miller Industries,28.98,0.42,1.47%,29,28.65,16300,2/17/23,472374
BBU,Brookfield Business Partners LP,19.11,-0.2,-1.04%,19.5,18.98,24700,2/17/23,472017
GPP,Green Plains Partners LP,12.93,-0.04,-0.31%,13,12.86,36500,2/17/23,471945
VFMF,U.S. Multifactor Vanguard ETF,104.8747,-0.4323,-0.41%,105.41,104.565,4500,2/17/23,471936.15
CRGE,Charge Enterprises Inc,1.24,-0.08,-6.06%,1.36,1.21,376800,2/17/23,467232
CVCY,Central Vly Cmty Bcp,25.95,0.08,0.31%,25.95,25.69,18000,2/17/23,467100
QIPT,Quipt Home Medical Corp,6.22,-0.05,-0.80%,6.39,6.13,74800,2/17/23,465256
WIMI,Wimi Hologram Cloud Inc ADR,1.26,-0.02,-1.56%,1.27,1.19,367800,2/17/23,463428
IDNA,Genomics Immunology and Healthcare ETF,25.68,0.23,0.90%,25.68,24.95,18000,2/17/23,462240
GAL,SSGA Global Allocation ETF SPDR,39.1032,0.0632,0.16%,39.13,38.84,11800,2/17/23,461417.76
KNTE,Kinnate Biopharma Inc,7.36,0.45,6.51%,7.41,6.82,62600,2/17/23,460736
HUMA,Humacyte Inc,3.13,0.06,1.95%,3.16,3.04,147100,2/17/23,460423
SGHC,Super Group [Sghc] Ltd,3.94,0.03,0.77%,4.05,3.89,116800,2/17/23,460192
DJD,Dow Jones Indu Dividend Invesco ETF,44.15,0.16,0.36%,44.1826,43.81,10400,2/17/23,459160
AULT,Ault Alliance Inc,0.1234,-0.0041,-3.22%,0.1337,0.121,3720300,2/17/23,459085.02
BBH,Vaneck Biotech ETF,163.3,0.15,0.09%,163.3,162,2800,2/17/23,457240
ACTG,Acacia Res-Acacia,4.36,0,0.00%,4.42,4.33,104400,2/17/23,455184
QTUM,Defiance Quantum ETF,45.0485,-0.5414,-1.19%,45.3,44.91,10100,2/17/23,454989.85
MGIC,Magic Software Entpr,16.23,-0.08,-0.49%,16.5,15.73,28000,2/17/23,454440
ECON,Emrg Mkts Consumer Egshares,20.6053,-0.1247,-0.60%,20.66,20.53,22000,2/17/23,453316.6
TIG,Trean Insurance Group Inc,6.11,0,0.00%,6.12,6.11,74100,2/17/23,452751
INSG,Inseego Corp,0.9531,0.0089,0.94%,0.9747,0.9,474400,2/17/23,452150.64
GETY,Getty Images Holdings Inc Cl A,6.42,-0.11,-1.68%,6.52,6.22,70400,2/17/23,451968
ATLO,Ames Natl Corp,24.39,0.06,0.25%,24.39,24.2,18500,2/17/23,451215
FID,FT S&P Intl Dividend Aristocrats ETF,15.99,0.03,0.19%,15.99,15.86,28200,2/17/23,450918
SHE,SSGA Gender Diversity ETF SPDR,83.36,-0.2414,-0.29%,83.36,82.9163,5400,2/17/23,450144
EMBK,Embark Technology Inc,4.62,-0.2,-4.15%,4.83,4.53,97300,2/17/23,449526
CNTA,Centessa Pharmaceuticals Plc ADR,3.1,0.07,2.31%,3.16,3,145000,2/17/23,449500
SSSS,Sutter Rock Capital Corp,3.8,-0.04,-1.04%,3.84,3.76,118200,2/17/23,449160
GLRE,Greenlight Cap. Re.,9.65,-0.02,-0.21%,9.72,9.58,46400,2/17/23,447760
SYRS,Syros Pharmaceuticals,4.09,0.07,1.74%,4.16,3.95,109400,2/17/23,447446
REKR,Rekor Systems Inc,1.8,-0.14,-7.22%,1.98,1.8,247900,2/17/23,446220
SPUU,S&P 500 Bull 2X ETF Direxion,79.3607,-0.5793,-0.72%,79.379,78.72,5600,2/17/23,444419.92
FBIO,Fortress Biotech Inc,0.7065,-0.0694,-8.94%,0.77,0.68,627800,2/17/23,443540.7
ASA,ASA Gold and Precious Metals,14.71,-0.09,-0.61%,14.79,14.55,30100,2/17/23,442771
LAZY,Lazydays Holdings Inc,12.75,0.05,0.39%,12.85,12.59,34700,2/17/23,442425
ENIC,Enersis Chile S.A. ADR,2.19,-0.05,-2.23%,2.2601,2.19,201400,2/17/23,441066
DAPP,Vaneck Digital Transformation ETF,4.79,0.01,0.21%,4.83,4.6,91900,2/17/23,440201
SMMF,Summit Financial Gp,25.94,0.2,0.78%,25.94,25.64,16900,2/17/23,438386
CURO,Curo Group Holdings Corp,4.08,0.05,1.24%,4.09,3.93,107200,2/17/23,437376
GHL,Greenhill & Company Inc,11.97,0.14,1.18%,12.03,11.72,36500,2/17/23,436905
TSLI,Graniteshares -1X Tsla Daily ETF,25.51,-0.78,-2.97%,26.8,25.51,17000,2/17/23,433670
HYGH,Int Rate Hedged High Yield Bond Ishares ETF,83.2007,0.2216,0.27%,83.2007,82.76,5200,2/17/23,432643.64
VRAR,The Glimpse Group Inc,4.32,-0.26,-5.78%,4.45,4.21,100100,2/17/23,432432
RAM,Aries I Acquisition Corp Cl A,10.47,-0.01,-0.10%,10.48,10.47,41300,2/17/23,432411
STSA,Satsuma Pharmaceuticals Inc,1,0.0201,2.05%,1.22,0.99,432300,2/17/23,432300
SMOG,Vaneck Low Carbon Energy ETF,120.04,-0.4743,-0.39%,120.04,118.53,3600,2/17/23,432144
WHF,Whitehorse Finance,13.43,-0.04,-0.30%,13.57,13.28,32000,2/17/23,429760
ALRS,Alerus Financial Corp,20.25,0.2,1.00%,20.29,19.94,21100,2/17/23,427275
LFCR,Lifecore Biomedical Inc,5.97,0,0.00%,6.13,5.84,71500,2/17/23,426855
ARAV,Aravive Inc,1.91,-0.08,-4.02%,2.03,1.88,222800,2/17/23,425548
KNDI,Kandi Techs Group,2.36,-0.1,-4.07%,2.42,2.36,179700,2/17/23,424092
BURU,Nuburu Inc,3.8,-0.5,-11.63%,4.52,3.8,111500,2/17/23,423700
CSTE,Caesarstone Sdot-Yam,6.07,-0.04,-0.65%,6.18,6.03,69400,2/17/23,421258
TWIN,Twin Disc Inc,10.99,-0.4,-3.51%,11.71,10.98,38300,2/17/23,420917
MNM,Daily Metal Miners Bull 2X ETF Direxion,37.58,-1.4193,-3.64%,38.314,37.24,11200,2/17/23,420896
DGL,DB Gold Fund Invesco,51.316,0.1459,0.29%,51.34,50.88,8200,2/17/23,420791.2
TTAC,Trimtabs Float Shrink ETF,48.9185,-0.2302,-0.47%,48.96,48.57,8600,2/17/23,420699.1
GHYB,Access High Yield Corporate Bond ETF,42.4641,0.2151,0.51%,42.475,41.84,9900,2/17/23,420394.59
GMDA,Gamida Cell Ltd,1.43,0,0.00%,1.4599,1.37,293200,2/17/23,419276
TSBK,Timberland Bancorp,34.85,-0.06,-0.17%,35.14,34.72,12000,2/17/23,418200
DGLY,Digital Ally Inc,5.25,0.14,2.74%,5.42,5.05,79600,2/17/23,417900
GWRS,Global Water Reso,14.16,-0.29,-2.01%,14.56,14.16,29500,2/17/23,417720
CTEC,Gx Cleantech ETF,15.91,-0.19,-1.18%,15.91,15.76,26200,2/17/23,416842
CWCO,Cons Water Inc,15.3,0.05,0.33%,15.5,15.12,27200,2/17/23,416160
VATE,Innovate Corp,3,0.05,1.69%,3.0499,2.92,138500,2/17/23,415500
XFOR,X4 Pharmaceuticals Inc,0.9799,0.0144,1.49%,0.9996,0.925,423300,2/17/23,414791.67
MEXX,MSCI Mexico Bull 3X Direxion,133.7591,1.7251,1.31%,133.7591,128.815,3100,2/17/23,414653.21
PSL,DWA Consumer Staples Momentum Invesco ETF,85.73,0.7,0.82%,85.84,84.75,4800,2/17/23,411504
PBP,S&P 500 Buywrite Invesco ETF,21.1,-0.04,-0.19%,21.2,21,19500,2/17/23,411450
VIA,Via Renewables Inc,6.77,0.05,0.74%,6.86,6.63,60700,2/17/23,410939
GNOM,Gx Genomics & Biotechnology ETF,13.32,0.15,1.14%,13.34,13.02,30700,2/17/23,408924
PIZ,DWA Developed Markets Momentum Invesco ETF,29.8,0.13,0.44%,29.8,29.5,13600,2/17/23,405280
GNE,Genie Energy Ltd Cl B,12.58,-0.08,-0.63%,12.79,12.53,32200,2/17/23,405076
FDNI,FT DJ International Internet ETF,23.93,-0.38,-1.56%,24.47,23.62,16900,2/17/23,404417
PSCC,S&P Smallcap Consumer Staples Invesco ETF,111.57,1.42,1.29%,111.69,109.79,3600,2/17/23,401652
KCE,S&P Capital Markets ETF SPDR,91.2002,0.0302,0.03%,91.27,90.5807,4400,2/17/23,401280.88
RPAR,Rpar Risk Parity ETF,19.24,0.03,0.16%,19.25,19.095,20800,2/17/23,400192
ACHV,Achieve Life Sciences Inc,5.51,0.1,1.85%,5.57,5.15,72600,2/17/23,400026
NUZE,Nuzee Inc,12.01,-0.11,-0.91%,13.5,11.61,33200,2/17/23,398732
USMC,Principal U.S. Mega-Cap ETF,38.29,-0.04,-0.10%,38.3,37.99,10400,2/17/23,398216
UNL,US 12 Month Natural Gas,12.08,-0.4862,-3.87%,12.3,12.031,32900,2/17/23,397432
PTMN,Portman Ridge Finance Corp,22.89,0.12,0.53%,23,22.75,17300,2/17/23,395997
EEMS,Emrg Mkts Smallcap Ishares MSCI ETF,50.63,-0.25,-0.49%,50.74,50.5,7800,2/17/23,394914
PFSW,Pfsweb Inc,7.19,0.09,1.27%,7.26,7.05,54900,2/17/23,394731
